4; 100; ;0,000163; 0,000046; 0,000032; 0,000115; 0,000132; 0,000155; 
4; 100; ;0,000162; 0,000049; 0,000037; 0,000115; 0,000139; 0,000122; 
4; 100; ;0,000155; 0,000047; 0,000034; 0,000128; 0,000142; 0,000141; 
4; 100; ;0,000174; 0,000049; 0,000040; 0,000119; 0,000140; 0,000141; 
4; 100; ;0,000186; 0,000049; 0,000038; 0,000123; 0,000152; 0,000152; 
4; 100; ;0,000155; 0,000045; 0,000035; 0,000120; 0,000139; 0,000138; 
4; 100; ;0,000157; 0,000049; 0,000044; 0,000136; 0,000149; 0,000144; 
4; 100; ;0,000118; 0,000033; 0,000019; 0,000068; 0,000087; 0,000089; 
4; 100; ;0,000161; 0,000045; 0,000029; 0,000123; 0,000140; 0,000172; 
4; 100; ;0,000171; 0,000049; 0,000034; 0,000118; 0,000141; 0,000154; 
4; 100; ;0,000143; 0,000048; 0,000035; 0,000129; 0,000139; 0,000158; 
4; 100; ;0,000217; 0,000053; 0,000039; 0,000133; 0,000154; 0,000171; 
4; 100; ;0,000117; 0,000039; 0,000018; 0,000077; 0,000100; 0,000085; 
4; 100; ;0,000170; 0,000048; 0,000036; 0,000120; 0,000140; 0,000128; 
4; 100; ;0,000174; 0,000047; 0,000033; 0,000129; 0,000138; 0,000160; 
4; 100; ;0,000169; 0,000046; 0,000035; 0,000126; 0,000152; 0,000138; 
4; 100; ;0,000164; 0,000049; 0,000038; 0,000136; 0,000147; 0,000167; 
4; 100; ;0,000170; 0,000050; 0,000041; 0,000134; 0,000143; 0,000151; 
4; 100; ;0,000198; 0,000046; 0,000035; 0,000113; 0,000136; 0,000130; 
4; 100; ;0,000118; 0,000037; 0,000021; 0,000072; 0,000095; 0,000104; 
4; 100; ;0,000115; 0,000046; 0,000031; 0,000088; 0,000111; 0,000124; 
4; 100; ;0,000105; 0,000034; 0,000018; 0,000072; 0,000091; 0,000090; 
4; 100; ;0,000113; 0,000046; 0,000030; 0,000116; 0,000144; 0,000162; 
4; 100; ;0,000176; 0,000041; 0,000032; 0,000107; 0,000123; 0,000145; 
4; 100; ;0,000154; 0,000046; 0,000034; 0,000136; 0,000159; 0,000161; 
4; 100; ;0,000164; 0,000055; 0,000037; 0,000120; 0,000136; 0,000163; 
4; 100; ;0,000147; 0,000030; 0,000017; 0,000063; 0,000085; 0,000086; 
4; 100; ;0,000122; 0,000036; 0,000020; 0,000087; 0,000111; 0,000099; 
8; 100; ;0,001774; 0,001296; 0,000033; 0,000099; 0,000102; 0,000138; 
8; 100; ;0,000355; 0,000057; 0,000069; 0,000167; 0,000174; 0,000186; 
8; 100; ;0,001790; 0,001167; 0,000052; 0,000133; 0,000147; 0,000218; 
8; 100; ;0,001559; 0,000667; 0,001733; 0,001267; 0,001274; 0,000133; 
8; 100; ;0,001957; 0,001220; 0,000803; 0,000483; 0,000842; 0,001241; 
8; 100; ;0,000161; 0,000025; 0,000025; 0,000072; 0,000077; 0,000096; 
8; 100; ;0,000153; 0,000028; 0,000023; 0,000079; 0,000079; 0,000098; 
8; 100; ;0,001894; 0,001208; 0,001195; 0,001472; 0,001574; 0,001332; 
8; 100; ;0,000136; 0,000024; 0,000024; 0,000074; 0,000078; 0,000096; 
8; 100; ;0,000948; 0,000809; 0,000954; 0,001270; 0,001297; 0,001228; 
8; 100; ;0,000154; 0,000030; 0,000030; 0,000099; 0,000096; 0,000131; 
8; 100; ;0,000222; 0,000033; 0,000030; 0,000090; 0,000092; 0,000120; 
8; 100; ;0,000789; 0,000048; 0,000056; 0,000136; 0,000161; 0,000165; 
8; 100; ;0,000233; 0,000045; 0,000050; 0,000153; 0,000157; 0,000154; 
8; 100; ;0,000240; 0,000043; 0,000044; 0,000124; 0,000122; 0,000164; 
8; 100; ;0,001314; 0,000060; 0,000033; 0,000101; 0,000111; 0,000142; 
8; 100; ;0,001300; 0,001180; 0,000604; 0,001257; 0,001371; 0,001461; 
8; 100; ;0,001358; 0,000423; 0,000806; 0,001248; 0,000863; 0,000833; 
8; 100; ;0,000199; 0,000031; 0,000031; 0,000094; 0,000098; 0,000115; 
8; 100; ;0,000196; 0,000028; 0,000028; 0,000084; 0,000090; 0,000110; 
8; 100; ;0,001451; 0,000803; 0,001046; 0,001270; 0,001262; 0,000577; 
8; 100; ;0,000182; 0,000036; 0,000033; 0,000092; 0,000099; 0,000119; 
8; 100; ;0,000206; 0,000047; 0,000046; 0,000136; 0,000145; 0,000168; 
8; 100; ;0,000667; 0,001198; 0,000591; 0,000092; 0,000105; 0,000097; 
8; 100; ;0,001366; 0,001812; 0,001379; 0,001360; 0,001250; 0,000869; 
8; 100; ;0,000191; 0,000032; 0,000034; 0,000104; 0,000111; 0,000132; 
8; 100; ;0,000135; 0,000030; 0,000028; 0,000074; 0,000081; 0,000097; 
8; 100; ;0,001177; 0,001202; 0,000035; 0,000102; 0,000093; 0,000131; 
8; 100; ;0,001402; 0,001165; 0,000608; 0,001463; 0,000689; 0,001221; 
8; 100; ;0,000765; 0,000032; 0,000031; 0,000098; 0,000100; 0,000130; 
16; 100; ;0,002585; 0,001398; 0,001421; 0,001389; 0,001578; 0,001081; 
16; 100; ;0,001929; 0,001576; 0,001323; 0,002073; 0,000522; 0,000954; 
16; 100; ;0,001376; 0,001311; 0,000810; 0,001096; 0,001360; 0,001493; 
16; 100; ;0,002508; 0,001608; 0,002199; 0,001388; 0,001499; 0,001415; 
16; 100; ;0,002232; 0,000907; 0,001853; 0,001429; 0,000148; 0,000193; 
16; 100; ;0,002138; 0,001179; 0,001231; 0,001293; 0,001196; 0,000187; 
16; 100; ;0,001859; 0,000892; 0,001302; 0,001257; 0,001392; 0,000738; 
16; 100; ;0,001995; 0,001513; 0,001347; 0,001004; 0,000645; 0,000205; 
16; 100; ;0,001675; 0,002096; 0,001482; 0,001000; 0,001684; 0,001529; 
16; 100; ;0,002764; 0,002240; 0,001501; 0,001471; 0,001407; 0,001610; 
16; 100; ;0,001362; 0,001295; 0,001247; 0,001282; 0,001250; 0,000972; 
16; 100; ;0,002674; 0,001368; 0,001417; 0,000633; 0,000168; 0,000233; 
16; 100; ;0,002229; 0,001405; 0,000887; 0,000691; 0,001355; 0,001340; 
16; 100; ;0,001772; 0,001122; 0,001238; 0,001257; 0,000543; 0,000912; 
16; 100; ;0,001759; 0,001582; 0,001411; 0,001365; 0,001351; 0,001385; 
16; 100; ;0,001980; 0,001635; 0,002365; 0,001489; 0,001961; 0,000859; 
16; 100; ;0,001822; 0,001545; 0,001655; 0,000775; 0,001501; 0,001801; 
16; 100; ;0,002043; 0,001400; 0,000644; 0,001535; 0,001446; 0,001878; 
16; 100; ;0,002381; 0,001542; 0,001435; 0,001063; 0,000157; 0,000176; 
16; 100; ;0,001947; 0,001311; 0,001329; 0,000939; 0,000695; 0,000160; 
16; 100; ;0,001744; 0,001778; 0,000685; 0,001893; 0,000792; 0,000235; 
16; 100; ;0,002706; 0,001688; 0,001595; 0,001883; 0,001644; 0,001639; 
16; 100; ;0,001204; 0,000925; 0,001073; 0,000877; 0,000988; 0,000969; 
16; 100; ;0,001584; 0,001403; 0,001190; 0,001245; 0,001693; 0,001272; 
16; 100; ;0,002641; 0,001073; 0,001636; 0,001355; 0,001292; 0,001350; 
16; 100; ;0,001981; 0,001568; 0,001420; 0,001455; 0,001780; 0,001428; 
16; 100; ;0,002773; 0,001916; 0,001287; 0,001300; 0,001282; 0,001621; 
16; 100; ;0,001500; 0,001311; 0,001610; 0,001571; 0,001075; 0,000924; 
16; 100; ;0,001330; 0,001284; 0,001449; 0,003115; 0,001560; 0,001466; 
16; 100; ;0,002204; 0,001063; 0,000893; 0,000865; 0,001332; 0,001348; 
24; 100; ;0,002156; 0,000938; 0,001373; 0,001293; 0,001290; 0,001324; 
24; 100; ;0,003478; 0,001166; 0,001274; 0,001274; 0,000154; 0,000184; 
24; 100; ;0,002406; 0,001222; 0,001228; 0,001508; 0,001327; 0,002257; 
24; 100; ;0,002400; 0,001323; 0,001344; 0,001577; 0,001481; 0,001501; 
24; 100; ;0,001863; 0,001884; 0,000806; 0,001301; 0,001289; 0,001344; 
24; 100; ;0,002635; 0,000943; 0,001351; 0,001396; 0,001399; 0,001489; 
24; 100; ;0,004265; 0,002783; 0,001471; 0,001394; 0,001317; 0,001219; 
24; 100; ;0,003561; 0,003072; 0,001441; 0,002432; 0,000890; 0,001709; 
24; 100; ;0,003467; 0,001375; 0,001607; 0,001651; 0,001382; 0,001254; 
24; 100; ;0,001979; 0,000890; 0,001045; 0,001297; 0,000920; 0,000803; 
24; 100; ;0,002653; 0,001596; 0,001661; 0,001735; 0,001679; 0,001559; 
24; 100; ;0,002823; 0,001459; 0,001160; 0,000192; 0,000153; 0,000247; 
24; 100; ;0,003029; 0,001228; 0,001318; 0,001444; 0,001687; 0,001399; 
24; 100; ;0,003559; 0,001317; 0,001794; 0,000657; 0,000145; 0,000220; 
24; 100; ;0,004221; 0,002387; 0,000878; 0,001397; 0,001393; 0,001497; 
24; 100; ;0,003670; 0,001549; 0,001259; 0,002172; 0,001387; 0,001484; 
24; 100; ;0,002229; 0,001404; 0,001948; 0,000964; 0,001386; 0,001466; 
24; 100; ;0,004224; 0,002710; 0,000720; 0,001457; 0,001140; 0,000922; 
24; 100; ;0,002212; 0,001033; 0,001100; 0,000919; 0,000931; 0,001097; 
24; 100; ;0,003125; 0,001861; 0,001770; 0,001295; 0,001069; 0,000867; 
24; 100; ;0,002821; 0,001335; 0,001413; 0,001294; 0,001336; 0,001137; 
24; 100; ;0,001980; 0,001624; 0,001041; 0,000936; 0,001675; 0,001583; 
24; 100; ;0,003093; 0,001614; 0,001571; 0,000202; 0,000174; 0,000219; 
24; 100; ;0,002925; 0,001566; 0,001595; 0,001070; 0,000848; 0,000822; 
24; 100; ;0,001931; 0,000930; 0,000762; 0,001324; 0,001348; 0,001255; 
24; 100; ;0,003001; 0,001749; 0,001684; 0,001363; 0,001357; 0,000808; 
24; 100; ;0,004037; 0,001079; 0,001343; 0,001380; 0,000158; 0,000201; 
24; 100; ;0,002408; 0,001401; 0,001033; 0,001312; 0,001330; 0,001371; 
24; 100; ;0,001800; 0,001353; 0,001202; 0,000206; 0,000159; 0,000210; 
24; 100; ;0,002635; 0,002733; 0,001235; 0,000937; 0,000879; 0,000620; 
32; 100; ;0,003767; 0,001457; 0,001509; 0,001477; 0,001456; 0,001611; 
32; 100; ;0,005338; 0,002025; 0,001289; 0,001527; 0,001355; 0,001387; 
32; 100; ;0,003203; 0,002558; 0,003267; 0,001593; 0,001154; 0,001806; 
32; 100; ;0,003069; 0,001404; 0,000692; 0,001345; 0,001345; 0,001298; 
32; 100; ;0,003221; 0,001029; 0,000111; 0,000241; 0,000193; 0,000221; 
32; 100; ;0,002888; 0,001245; 0,001287; 0,001365; 0,001336; 0,001270; 
32; 100; ;0,003094; 0,001205; 0,001184; 0,000227; 0,000141; 0,000222; 
32; 100; ;0,003054; 0,001171; 0,000385; 0,000854; 0,001188; 0,000919; 
32; 100; ;0,001800; 0,001388; 0,001411; 0,001302; 0,000142; 0,000201; 
32; 100; ;0,003154; 0,001630; 0,001620; 0,001776; 0,001680; 0,001332; 
32; 100; ;0,002554; 0,001312; 0,001258; 0,001381; 0,001308; 0,001250; 
32; 100; ;0,003900; 0,001111; 0,000135; 0,000282; 0,000155; 0,000284; 
32; 100; ;0,003593; 0,000679; 0,001329; 0,001289; 0,001324; 0,001313; 
32; 100; ;0,002728; 0,001320; 0,001354; 0,001361; 0,001320; 0,001360; 
32; 100; ;0,002614; 0,001505; 0,001304; 0,001368; 0,001330; 0,001224; 
32; 100; ;0,002900; 0,002248; 0,002875; 0,001808; 0,001620; 0,001412; 
32; 100; ;0,002214; 0,001228; 0,001340; 0,001223; 0,001215; 0,001157; 
32; 100; ;0,002433; 0,001300; 0,001913; 0,001490; 0,001010; 0,001166; 
32; 100; ;0,004231; 0,000597; 0,000690; 0,000166; 0,000143; 0,000207; 
32; 100; ;0,003205; 0,001253; 0,001232; 0,001302; 0,001271; 0,001355; 
32; 100; ;0,004023; 0,000709; 0,001586; 0,002089; 0,000865; 0,001094; 
32; 100; ;0,002880; 0,001151; 0,001241; 0,001412; 0,001243; 0,001189; 
32; 100; ;0,002910; 0,001247; 0,001438; 0,001348; 0,001338; 0,001163; 
32; 100; ;0,001785; 0,001419; 0,001401; 0,001340; 0,001430; 0,001347; 
32; 100; ;0,003304; 0,002416; 0,000985; 0,001271; 0,000183; 0,000267; 
32; 100; ;0,003436; 0,001266; 0,001552; 0,001624; 0,002045; 0,000979; 
32; 100; ;0,002851; 0,001547; 0,001273; 0,001415; 0,001404; 0,001328; 
32; 100; ;0,005090; 0,001963; 0,001424; 0,001803; 0,001717; 0,001581; 
32; 100; ;0,003896; 0,001331; 0,001507; 0,001363; 0,002034; 0,001067; 
32; 100; ;0,003046; 0,001240; 0,001351; 0,000786; 0,000167; 0,000229; 
1; 200; ;0,000236; 0,000310; 0,000013; 0,000243; 0,000352; 0,000116; 
1; 200; ;0,000235; 0,000310; 0,000012; 0,000253; 0,000359; 0,000123; 
1; 200; ;0,000239; 0,000319; 0,000013; 0,000253; 0,000365; 0,000121; 
1; 200; ;0,000119; 0,000155; 0,000006; 0,000133; 0,000224; 0,000077; 
1; 200; ;0,000293; 0,000388; 0,000016; 0,000310; 0,000468; 0,000152; 
1; 200; ;0,000217; 0,000292; 0,000012; 0,000226; 0,000329; 0,000107; 
1; 200; ;0,000293; 0,000388; 0,000016; 0,000306; 0,000473; 0,000151; 
1; 200; ;0,000217; 0,000291; 0,000012; 0,000230; 0,000329; 0,000107; 
1; 200; ;0,000293; 0,000388; 0,000016; 0,000317; 0,000464; 0,000148; 
1; 200; ;0,000219; 0,000291; 0,000012; 0,000226; 0,000329; 0,000105; 
1; 200; ;0,000291; 0,000387; 0,000020; 0,000304; 0,000475; 0,000142; 
1; 200; ;0,000292; 0,000388; 0,000016; 0,000316; 0,000440; 0,000143; 
1; 200; ;0,000288; 0,000404; 0,000015; 0,000302; 0,000439; 0,000142; 
1; 200; ;0,000217; 0,000313; 0,000012; 0,000227; 0,000330; 0,000108; 
1; 200; ;0,000356; 0,000414; 0,000016; 0,000308; 0,000441; 0,000144; 
1; 200; ;0,000217; 0,000301; 0,000012; 0,000226; 0,000330; 0,000107; 
1; 200; ;0,000291; 0,000417; 0,000016; 0,000302; 0,000419; 0,000110; 
1; 200; ;0,000292; 0,000388; 0,000016; 0,000303; 0,000439; 0,000143; 
1; 200; ;0,000226; 0,000290; 0,000012; 0,000228; 0,000330; 0,000107; 
1; 200; ;0,000220; 0,000315; 0,000012; 0,000228; 0,000330; 0,000107; 
1; 200; ;0,000217; 0,000291; 0,000012; 0,000226; 0,000351; 0,000105; 
1; 200; ;0,000219; 0,000291; 0,000012; 0,000227; 0,000329; 0,000106; 
1; 200; ;0,000291; 0,000388; 0,000016; 0,000303; 0,000441; 0,000142; 
1; 200; ;0,000293; 0,000388; 0,000016; 0,000303; 0,000456; 0,000140; 
1; 200; ;0,000217; 0,000290; 0,000015; 0,000227; 0,000331; 0,000107; 
1; 200; ;0,000290; 0,000388; 0,000016; 0,000306; 0,000443; 0,000166; 
1; 200; ;0,000217; 0,000291; 0,000012; 0,000227; 0,000329; 0,000107; 
1; 200; ;0,000290; 0,000388; 0,000016; 0,000306; 0,000441; 0,000175; 
1; 200; ;0,000290; 0,000388; 0,000016; 0,000304; 0,000451; 0,000144; 
1; 200; ;0,000290; 0,000388; 0,000016; 0,000318; 0,000440; 0,000143; 
2; 200; ;0,000242; 0,000249; 0,000046; 0,000389; 0,000511; 0,000379; 
2; 200; ;0,000242; 0,000236; 0,000043; 0,000365; 0,000480; 0,000362; 
2; 200; ;0,000237; 0,000237; 0,000045; 0,000394; 0,000506; 0,000382; 
2; 200; ;0,000239; 0,000244; 0,000048; 0,000383; 0,000488; 0,000395; 
2; 200; ;0,000241; 0,000240; 0,000041; 0,000370; 0,000464; 0,000338; 
2; 200; ;0,000226; 0,000219; 0,000027; 0,000253; 0,000382; 0,000278; 
2; 200; ;0,000240; 0,000230; 0,000040; 0,000356; 0,000466; 0,000378; 
2; 200; ;0,000231; 0,000211; 0,000025; 0,000238; 0,000393; 0,000253; 
2; 200; ;0,000162; 0,000202; 0,000025; 0,000214; 0,000361; 0,000239; 
2; 200; ;0,000167; 0,000163; 0,000020; 0,000191; 0,000287; 0,000213; 
2; 200; ;0,000229; 0,000212; 0,000026; 0,000237; 0,000375; 0,000263; 
2; 200; ;0,000234; 0,000192; 0,000021; 0,000233; 0,000341; 0,000226; 
2; 200; ;0,000165; 0,000198; 0,000025; 0,000221; 0,000337; 0,000241; 
2; 200; ;0,000180; 0,000228; 0,000051; 0,000329; 0,000445; 0,000339; 
2; 200; ;0,000229; 0,000241; 0,000025; 0,000245; 0,000390; 0,000244; 
2; 200; ;0,000232; 0,000204; 0,000051; 0,000232; 0,000343; 0,000206; 
2; 200; ;0,000184; 0,000185; 0,000040; 0,000333; 0,000405; 0,000322; 
2; 200; ;0,000243; 0,000207; 0,000021; 0,000230; 0,000391; 0,000197; 
2; 200; ;0,000228; 0,000205; 0,000022; 0,000229; 0,000355; 0,000208; 
2; 200; ;0,000235; 0,000199; 0,000021; 0,000228; 0,000354; 0,000187; 
2; 200; ;0,000179; 0,000187; 0,000042; 0,000303; 0,000400; 0,000319; 
2; 200; ;0,000232; 0,000201; 0,000021; 0,000230; 0,000363; 0,000196; 
2; 200; ;0,000224; 0,000217; 0,000026; 0,000243; 0,000393; 0,000263; 
2; 200; ;0,000234; 0,000195; 0,000020; 0,000234; 0,000341; 0,000195; 
2; 200; ;0,000219; 0,000211; 0,000024; 0,000242; 0,000394; 0,000251; 
2; 200; ;0,000244; 0,000200; 0,000021; 0,000236; 0,000353; 0,000202; 
2; 200; ;0,000174; 0,000221; 0,000025; 0,000209; 0,000330; 0,000234; 
2; 200; ;0,000232; 0,000206; 0,000020; 0,000234; 0,000337; 0,000216; 
2; 200; ;0,000236; 0,000236; 0,000045; 0,000386; 0,000511; 0,000368; 
2; 200; ;0,000181; 0,000185; 0,000040; 0,000316; 0,000403; 0,000339; 
4; 200; ;0,000296; 0,000151; 0,000068; 0,000250; 0,000355; 0,000295; 
4; 200; ;0,000199; 0,000134; 0,000065; 0,000272; 0,000349; 0,000351; 
4; 200; ;0,000260; 0,000150; 0,000058; 0,000256; 0,000348; 0,000370; 
4; 200; ;0,000249; 0,000134; 0,000070; 0,000280; 0,000360; 0,000343; 
4; 200; ;0,000283; 0,000137; 0,000064; 0,000278; 0,000340; 0,000339; 
4; 200; ;0,000259; 0,000150; 0,000068; 0,000275; 0,000367; 0,000378; 
4; 200; ;0,000273; 0,000136; 0,000071; 0,000295; 0,000373; 0,000342; 
4; 200; ;0,000214; 0,000131; 0,000062; 0,000241; 0,000298; 0,000288; 
4; 200; ;0,000209; 0,000136; 0,000058; 0,000266; 0,000352; 0,000352; 
4; 200; ;0,000225; 0,000142; 0,000070; 0,000269; 0,000337; 0,000385; 
4; 200; ;0,000256; 0,000143; 0,000066; 0,000276; 0,000364; 0,000350; 
4; 200; ;0,000231; 0,000149; 0,000063; 0,000242; 0,000317; 0,000293; 
4; 200; ;0,000215; 0,000141; 0,000067; 0,000246; 0,000331; 0,000327; 
4; 200; ;0,000238; 0,000139; 0,000059; 0,000246; 0,000318; 0,000331; 
4; 200; ;0,000240; 0,000145; 0,000064; 0,000267; 0,000327; 0,000350; 
4; 200; ;0,000222; 0,000115; 0,000061; 0,000251; 0,000318; 0,000338; 
4; 200; ;0,000200; 0,000118; 0,000059; 0,000246; 0,000297; 0,000312; 
4; 200; ;0,000217; 0,000135; 0,000066; 0,000246; 0,000333; 0,000323; 
4; 200; ;0,000238; 0,000139; 0,000068; 0,000274; 0,000332; 0,000344; 
4; 200; ;0,000174; 0,000137; 0,000053; 0,000237; 0,000319; 0,000361; 
4; 200; ;0,000201; 0,000138; 0,000066; 0,000255; 0,000323; 0,000334; 
4; 200; ;0,000144; 0,000123; 0,000034; 0,000166; 0,000239; 0,000215; 
4; 200; ;0,000180; 0,000123; 0,000033; 0,000178; 0,000285; 0,000269; 
4; 200; ;0,000179; 0,000119; 0,000030; 0,000165; 0,000248; 0,000231; 
4; 200; ;0,000249; 0,000128; 0,000054; 0,000258; 0,000327; 0,000321; 
4; 200; ;0,000217; 0,000131; 0,000056; 0,000242; 0,000352; 0,000347; 
4; 200; ;0,000266; 0,000116; 0,000074; 0,000233; 0,000305; 0,000297; 
4; 200; ;0,000300; 0,000160; 0,000088; 0,000335; 0,000396; 0,000351; 
4; 200; ;0,000220; 0,000137; 0,000059; 0,000244; 0,000341; 0,000298; 
4; 200; ;0,000204; 0,000124; 0,000063; 0,000254; 0,000307; 0,000339; 
8; 200; ;0,000829; 0,000079; 0,000063; 0,000239; 0,000257; 0,000298; 
8; 200; ;0,001428; 0,000102; 0,000064; 0,000197; 0,000235; 0,000278; 
8; 200; ;0,000254; 0,000082; 0,000062; 0,000204; 0,000237; 0,000282; 
8; 200; ;0,000287; 0,000070; 0,000060; 0,000195; 0,000215; 0,000275; 
8; 200; ;0,000257; 0,000074; 0,000065; 0,000196; 0,000226; 0,000266; 
8; 200; ;0,000221; 0,000079; 0,000066; 0,000214; 0,000253; 0,000278; 
8; 200; ;0,000803; 0,000074; 0,000066; 0,000227; 0,000252; 0,000277; 
8; 200; ;0,000793; 0,000072; 0,000060; 0,000194; 0,000226; 0,000266; 
8; 200; ;0,000360; 0,000104; 0,000104; 0,000299; 0,000316; 0,000389; 
8; 200; ;0,000245; 0,000075; 0,000066; 0,000219; 0,000242; 0,000295; 
8; 200; ;0,001428; 0,001252; 0,001188; 0,001336; 0,000838; 0,001313; 
8; 200; ;0,001162; 0,000783; 0,000761; 0,000868; 0,000909; 0,000920; 
8; 200; ;0,000951; 0,000789; 0,000757; 0,000877; 0,000908; 0,000839; 
8; 200; ;0,000883; 0,000777; 0,000764; 0,000857; 0,000905; 0,000874; 
8; 200; ;0,001434; 0,001767; 0,001663; 0,000872; 0,001224; 0,001322; 
8; 200; ;0,001725; 0,001780; 0,001646; 0,000161; 0,000184; 0,000217; 
8; 200; ;0,001204; 0,001377; 0,001294; 0,000242; 0,000270; 0,000280; 
8; 200; ;0,000874; 0,001844; 0,000640; 0,001168; 0,000928; 0,000815; 
