1,100, ,5.1E-05,6.8E-05,8E-06,7.1E-05,9.3E-05,6.9E-05, 
1,100, ,6.4E-05,8.1E-05,1E-05,9.6E-05,0.000124,8.3E-05, 
1,100, ,4.7E-05,6.4E-05,7E-06,6.5E-05,8.7E-05,5.3E-05, 
1,100, ,4.7E-05,6.4E-05,7E-06,6.6E-05,8.7E-05,5.3E-05, 
1,100, ,4.7E-05,6.4E-05,7E-06,6.6E-05,8.7E-05,5.3E-05, 
1,100, ,5E-05,6.4E-05,7E-06,6.6E-05,8.7E-05,5.3E-05, 
1,100, ,5E-05,6.4E-05,7E-06,6.6E-05,8.7E-05,5.3E-05, 
1,100, ,0.000104,0.000135,1.5E-05,0.00014,0.000184,0.000112, 
1,100, ,4.3E-05,5.8E-05,7E-06,6E-05,7.9E-05,4.8E-05, 
1,100, ,9E-05,0.000121,1.4E-05,0.000125,0.000212,9.8E-05, 
1,100, ,7.5E-05,0.000101,1.2E-05,0.000105,0.000138,8.4E-05, 
1,100, ,7.5E-05,0.000101,1.1E-05,0.000104,0.000138,8.4E-05, 
1,100, ,7.8E-05,0.000101,1.1E-05,0.000103,0.000137,8.2E-05, 
1,100, ,4.5E-05,6.1E-05,7E-06,6.3E-05,8.3E-05,5.1E-05, 
1,100, ,4.7E-05,6.1E-05,7E-06,6.2E-05,8.2E-05,5E-05, 
1,100, ,4.8E-05,6.1E-05,7E-06,7.6E-05,0.000104,5.1E-05, 
1,100, ,4.7E-05,6.1E-05,7E-06,6.3E-05,8.3E-05,5.1E-05, 
1,100, ,4.5E-05,6.1E-05,7E-06,6.3E-05,8.3E-05,5.1E-05, 
1,100, ,4.5E-05,6.1E-05,7E-06,6.2E-05,8.2E-05,5E-05, 
1,100, ,4.5E-05,6.1E-05,7E-06,6.2E-05,8.3E-05,5E-05, 
1,100, ,4.7E-05,6.1E-05,7E-06,6.2E-05,8.3E-05,5E-05, 
1,100, ,4.6E-05,6.1E-05,7E-06,6.2E-05,8.3E-05,5E-05, 
1,100, ,4.5E-05,6.1E-05,7E-06,6.2E-05,8.2E-05,5E-05, 
1,100, ,4.7E-05,6.1E-05,7E-06,6.4E-05,8.4E-05,5.1E-05, 
1,100, ,4.5E-05,6.1E-05,7E-06,6.2E-05,8.7E-05,6.8E-05, 
1,100, ,8.2E-05,0.00011,1.3E-05,0.000113,0.00015,9.1E-05, 
1,100, ,5.9E-05,7.6E-05,9E-06,7.8E-05,0.000103,6.2E-05, 
1,100, ,5.6E-05,7.6E-05,9E-06,7.7E-05,0.000103,6.2E-05, 
1,100, ,6.1E-05,7.6E-05,9E-06,7.8E-05,0.000103,6.3E-05, 
1,100, ,5.6E-05,7.6E-05,9E-06,7.9E-05,0.000103,6.2E-05, 
2,100, ,5.1E-05,4.1E-05,8E-06,5.2E-05,7E-05,6.6E-05, 
2,100, ,8.8E-05,3.8E-05,8E-06,5.6E-05,7.5E-05,5.7E-05, 
2,100, ,4.9E-05,3.5E-05,8E-06,5.1E-05,7.3E-05,6.7E-05, 
2,100, ,9.4E-05,5.2E-05,1.2E-05,7.5E-05,0.0001,9.3E-05, 
2,100, ,9E-05,5.2E-05,1.2E-05,7.5E-05,9.6E-05,9.3E-05, 
2,100, ,7E-05,5.1E-05,1.2E-05,7.4E-05,0.000104,9.6E-05, 
2,100, ,0.000103,5.9E-05,1.3E-05,7.8E-05,0.000113,0.000109, 
2,100, ,7.4E-05,5.3E-05,1.2E-05,7.3E-05,0.000102,9.5E-05, 
2,100, ,6.2E-05,4.4E-05,1E-05,7E-05,9.4E-05,8.7E-05, 
2,100, ,7E-05,4.5E-05,1E-05,6.2E-05,8.7E-05,7.5E-05, 
2,100, ,6.2E-05,4.5E-05,1E-05,9.3E-05,9.1E-05,8.7E-05, 
2,100, ,6.9E-05,5E-05,1.2E-05,8.7E-05,0.000106,9.7E-05, 
2,100, ,8.2E-05,5.1E-05,1.1E-05,7.4E-05,9.3E-05,8.9E-05, 
2,100, ,6.5E-05,4.6E-05,1.1E-05,7E-05,9.7E-05,7.6E-05, 
2,100, ,6.5E-05,4.8E-05,1.1E-05,7E-05,9.6E-05,8E-05, 
2,100, ,6.6E-05,4.9E-05,1.1E-05,7.2E-05,9.4E-05,8.7E-05, 
2,100, ,6.9E-05,4.8E-05,1.1E-05,6.5E-05,9.2E-05,7.4E-05, 
2,100, ,6.1E-05,4.5E-05,1E-05,6.6E-05,8.9E-05,8E-05, 
2,100, ,6.5E-05,4.4E-05,1E-05,0.000162,9.1E-05,8.5E-05, 
2,100, ,6.2E-05,4.7E-05,1.1E-05,6.8E-05,8.9E-05,8.5E-05, 
2,100, ,7E-05,4.8E-05,1.1E-05,7E-05,9E-05,8.5E-05, 
2,100, ,7.1E-05,5E-05,1.1E-05,7.3E-05,9.2E-05,9.1E-05, 
2,100, ,6.8E-05,4.8E-05,1.1E-05,7E-05,9.6E-05,0.000187, 
2,100, ,7.4E-05,5.1E-05,1.2E-05,7.6E-05,0.000103,8.8E-05, 
2,100, ,9.4E-05,5.1E-05,1.1E-05,6.8E-05,9.5E-05,9E-05, 
2,100, ,6.5E-05,4.9E-05,1.1E-05,6.9E-05,9.3E-05,8.5E-05, 
2,100, ,7E-05,4.9E-05,1.1E-05,7.1E-05,9.3E-05,9.6E-05, 
2,100, ,6.9E-05,4.8E-05,1.1E-05,0.000181,9.2E-05,9.5E-05, 
2,100, ,7E-05,4.8E-05,1.2E-05,7.5E-05,0.000104,8.3E-05, 
2,100, ,6.1E-05,4.7E-05,1E-05,6.8E-05,8.9E-05,8.6E-05, 
4,100, ,6.7E-05,2.6E-05,1.2E-05,6E-05,8.4E-05,7.1E-05, 
4,100, ,6.8E-05,2.5E-05,1.3E-05,6E-05,7.4E-05,7E-05, 
4,100, ,7.5E-05,3.3E-05,1.1E-05,5.9E-05,8.9E-05,7.3E-05, 
4,100, ,8.2E-05,3.3E-05,1.3E-05,6.8E-05,8.7E-05,7.5E-05, 
4,100, ,0.000111,4.3E-05,1.5E-05,8.7E-05,0.000122,0.000107, 
4,100, ,6.3E-05,2.6E-05,1.3E-05,6E-05,7.8E-05,6E-05, 
4,100, ,7.9E-05,3E-05,1.3E-05,7.2E-05,8.3E-05,7.6E-05, 
4,100, ,7.9E-05,3.9E-05,1.3E-05,7.4E-05,9.6E-05,9.2E-05, 
4,100, ,9.1E-05,3.9E-05,1.4E-05,7.6E-05,0.000102,8.5E-05, 
4,100, ,8E-05,3E-05,1.5E-05,6.7E-05,8.5E-05,7.9E-05, 
4,100, ,6.1E-05,2.4E-05,1.2E-05,5.7E-05,7.5E-05,5.8E-05, 
4,100, ,9.5E-05,2.5E-05,1.2E-05,5.3E-05,6.9E-05,6.1E-05, 
4,100, ,8.1E-05,3.3E-05,1.5E-05,6.8E-05,9.6E-05,8E-05, 
4,100, ,6.5E-05,2.6E-05,1.1E-05,5.1E-05,6.3E-05,6.1E-05, 
4,100, ,8.9E-05,3.1E-05,1.5E-05,7.2E-05,9.6E-05,8.6E-05, 
4,100, ,9.9E-05,3.7E-05,1.5E-05,8E-05,0.000119,9.3E-05, 
4,100, ,7.9E-05,2.5E-05,1.3E-05,5.9E-05,7.6E-05,7.1E-05, 
4,100, ,8.8E-05,3.2E-05,1.2E-05,7E-05,9.4E-05,9.2E-05, 
4,100, ,6.8E-05,2.4E-05,1.3E-05,5.9E-05,7.3E-05,7.3E-05, 
4,100, ,7.9E-05,3.1E-05,1.2E-05,5.9E-05,8.3E-05,6.7E-05, 
4,100, ,6.6E-05,2.5E-05,1.3E-05,6.2E-05,8E-05,7.2E-05, 
4,100, ,6.5E-05,3E-05,1.3E-05,5.7E-05,7.4E-05,6.9E-05, 
4,100, ,0.000125,3E-05,1.1E-05,6.7E-05,8.4E-05,7.6E-05, 
4,100, ,6.6E-05,2.8E-05,1.2E-05,5.7E-05,8E-05,7.2E-05, 
4,100, ,8.8E-05,3.2E-05,1.4E-05,6.5E-05,8.3E-05,7.2E-05, 
4,100, ,6.6E-05,2.3E-05,1.2E-05,5.7E-05,7.5E-05,6.6E-05, 
4,100, ,7.2E-05,2.5E-05,1.2E-05,5.7E-05,7.2E-05,6.7E-05, 
4,100, ,6.7E-05,2.8E-05,1.4E-05,6.2E-05,7.6E-05,7.4E-05, 
4,100, ,9.7E-05,4.3E-05,1.5E-05,7.9E-05,0.000119,9.7E-05, 
4,100, ,8.1E-05,2.9E-05,1.3E-05,6E-05,7.7E-05,6.6E-05, 
8,100, ,0.000142,2.6E-05,1.4E-05,6.8E-05,9E-05,8.1E-05, 
8,100, ,0.000113,2.1E-05,1.3E-05,5.5E-05,7.2E-05,7.9E-05, 
8,100, ,0.000111,2E-05,1.2E-05,5.3E-05,6.8E-05,7.2E-05, 
