1, 20000, ,1.080516, 0.000000, 0.000560, 0.816916, 0.000000, 0.006262, 
1, 20000, ,1.079069, 0.000000, 0.000559, 0.813863, 0.000000, 0.006480, 
1, 20000, ,1.081421, 0.000000, 0.000558, 0.816954, 0.000000, 0.006132, 
1, 20000, ,1.079987, 0.000000, 0.000559, 0.826628, 0.000000, 0.006168, 
1, 20000, ,1.078159, 0.000000, 0.000566, 0.828050, 0.000000, 0.005878, 
1, 20000, ,1.079618, 0.000000, 0.000560, 0.813460, 0.000000, 0.006278, 
1, 20000, ,1.080878, 0.000000, 0.000561, 0.818959, 0.000000, 0.006197, 
1, 20000, ,1.079031, 0.000000, 0.000560, 0.821334, 0.000000, 0.006080, 
1, 20000, ,1.079621, 0.000000, 0.000561, 0.823794, 0.000000, 0.006215, 
1, 20000, ,1.078467, 0.000000, 0.000586, 0.825031, 0.000000, 0.006270, 
1, 20000, ,1.079307, 0.000000, 0.000560, 0.816129, 0.000000, 0.006210, 
1, 20000, ,1.080495, 0.000000, 0.000560, 0.826506, 0.000000, 0.006325, 
1, 20000, ,1.078770, 0.000000, 0.000560, 0.815699, 0.000000, 0.006249, 
1, 20000, ,1.081571, 0.000000, 0.000561, 0.820353, 0.000000, 0.006105, 
1, 20000, ,1.079584, 0.000000, 0.000565, 0.820562, 0.000000, 0.006138, 
1, 20000, ,1.077464, 0.000000, 0.000521, 1.079550, 0.000000, 0.006092, 
1, 20000, ,1.080472, 0.000000, 0.000559, 0.826020, 0.000000, 0.006317, 
1, 20000, ,1.080473, 0.000000, 0.000560, 0.811586, 0.000000, 0.006221, 
1, 20000, ,1.081540, 0.000000, 0.000560, 0.822910, 0.000000, 0.006057, 
1, 20000, ,1.079421, 0.000000, 0.000560, 0.820626, 0.000000, 0.006071, 
1, 20000, ,1.079095, 0.000000, 0.000560, 0.814272, 0.000000, 0.006042, 
1, 20000, ,1.078605, 0.000000, 0.000565, 0.822405, 0.000000, 0.005787, 
1, 20000, ,1.080963, 0.000000, 0.000560, 0.831089, 0.000000, 0.006098, 
1, 20000, ,1.079973, 0.000000, 0.000561, 0.811811, 0.000000, 0.006054, 
1, 20000, ,1.078344, 0.000000, 0.000559, 0.817639, 0.000000, 0.006111, 
1, 20000, ,1.079109, 0.000000, 0.000559, 0.827287, 0.000000, 0.006106, 
1, 20000, ,1.078016, 0.000000, 0.000559, 0.817744, 0.000000, 0.006322, 
1, 20000, ,1.079117, 0.000000, 0.000559, 0.827934, 0.000000, 0.006095, 
1, 20000, ,1.080591, 0.000000, 0.000559, 0.824273, 0.000000, 0.006080, 
1, 20000, ,1.078103, 0.000000, 0.000560, 0.830357, 0.000000, 0.006158, 
2, 20000, ,0.653426, 0.000000, 0.002633, 1.158645, 0.000000, 0.012288, 
2, 20000, ,0.612730, 0.000000, 0.001476, 1.159675, 0.000000, 0.009451, 
2, 20000, ,0.632297, 0.000000, 0.001459, 1.171802, 0.000000, 0.009426, 
2, 20000, ,0.657806, 0.000000, 0.003992, 1.182652, 0.000000, 0.016806, 
2, 20000, ,0.615984, 0.000000, 0.001439, 1.183946, 0.000000, 0.016998, 
2, 20000, ,0.614904, 0.000000, 0.001474, 1.169307, 0.000000, 0.009512, 
2, 20000, ,0.648283, 0.000000, 0.001449, 1.172993, 0.000000, 0.009307, 
2, 20000, ,0.660872, 0.000000, 0.001468, 1.171764, 0.000000, 0.009375, 
2, 20000, ,0.658646, 0.000000, 0.002375, 1.168558, 0.000000, 0.012389, 
2, 20000, ,0.655096, 0.000000, 0.001447, 1.171479, 0.000000, 0.009492, 
2, 20000, ,0.680677, 0.000000, 0.002433, 1.166098, 0.000000, 0.012445, 
2, 20000, ,0.651682, 0.000000, 0.001456, 1.186881, 0.000000, 0.009275, 
2, 20000, ,0.646395, 0.000000, 0.004021, 1.197961, 0.000000, 0.017575, 
2, 20000, ,0.643443, 0.000000, 0.001447, 1.189830, 0.000000, 0.009717, 
2, 20000, ,0.663313, 0.000000, 0.001439, 1.183314, 0.000000, 0.009489, 
2, 20000, ,0.646853, 0.000000, 0.001835, 1.181779, 0.000000, 0.009354, 
2, 20000, ,0.653669, 0.000000, 0.001455, 1.192187, 0.000000, 0.009498, 
2, 20000, ,0.655908, 0.000000, 0.001451, 1.178504, 0.000000, 0.017036, 
2, 20000, ,0.652652, 0.000000, 0.001468, 1.108219, 0.000000, 0.009560, 
2, 20000, ,0.671407, 0.000000, 0.001455, 1.177415, 0.000000, 0.009332, 
2, 20000, ,0.655928, 0.000000, 0.001447, 1.178020, 0.000000, 0.009315, 
2, 20000, ,0.672017, 0.000000, 0.001481, 1.172387, 0.000000, 0.009349, 
